timestamp_ms,state,rawMoist,moist_pct,on_thresh,temp_c,humidity_pct,vpd_kpa,dht_ok,pump_on,water_raw,water_present
3346120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3347120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3348120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3349120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3350121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,891,1
3351120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3352120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3353120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3354120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3355120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3356120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3357121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,891,1
3358120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3359120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3360120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3361120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3362120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3363120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3364121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3365120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3366120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3367120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3368120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3369120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3370120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3371121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3372120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3373120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3374120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3375120,WaterLoop,352,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3376120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3377120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3378121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3379120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3380120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3381120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3382120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3383120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3384120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3385121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3386120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3387120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3388120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3389120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3390120,WaterLoop,352,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3391120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3392121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3393120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3394120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3395120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3396120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3397120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3398120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3399121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3400120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3401120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3402120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3403120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3404120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3405120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3406121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3407120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3408120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3409120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3410120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3411120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3412120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3413121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3414120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3415120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3416120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3417120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3418120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3419120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3420121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3421120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3422120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3423120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3424120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3425120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3426120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3427121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3428120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3429120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3430120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3431120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3432120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3433120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3434121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3435120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3436120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3437120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3438120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3439120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3440120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3441121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3442120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3443120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3444120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3445120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3446120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3447120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3448121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3449120,WaterLoop,350,0.42,0.35,22.0,31.0,1.824,0,0,891,1
3450120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3451120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3452120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3453120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3454120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3455121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3456120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3457120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3458120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3459120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3460120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3461120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3462121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3463120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3464120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3465120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3466120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3467120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3468120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3469121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3470120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3471120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3472120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3473120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3474120,WaterLoop,352,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3475120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3476121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,891,1
3477120,WaterLoop,352,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3478120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3479120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3480120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3481120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3482120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3483121,WaterLoop,352,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3484120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3485120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3486120,WaterLoop,352,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3487120,WaterLoop,352,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3488120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3489120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3490121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3491120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3492120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3493120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3494120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3495120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3496120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3497121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,891,1
3498120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3499120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3500120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3501120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3502120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3503120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3504121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3505120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3506120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3507120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3508120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3509120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3510120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3511121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3512120,WaterLoop,352,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3513120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3514120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3515120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3516120,WaterLoop,352,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3517120,WaterLoop,352,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3518121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3519120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3520120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3521120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3522120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3523120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3524120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3525121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3526120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3527120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3528120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3529120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3530120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3531120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3532121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3533120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3534120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3535120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3536120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3537120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3538120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3539121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3540120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3541120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3542120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3543120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3544120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3545120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3546121,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,1,0,890,1
3547120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,890,1
3548120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,891,1
3549120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,890,1
3550120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,891,1
3551120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,891,1
3552120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,891,1
3553121,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,1,0,890,1
3554120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,891,1
3555120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,891,1
3556120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,891,1
3557120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,891,1
3558120,WaterLoop,352,0.41,0.35,22.0,30.0,1.851,0,0,890,1
3559120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,891,1
3560121,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,1,0,890,1
3561120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,890,1
3562120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,891,1
3563120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,890,1
3564120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,890,1
3565120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,891,1
3566120,WaterLoop,351,0.41,0.35,22.0,30.0,1.851,0,0,890,1
3567121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3568120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3569120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3570120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3571120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3572120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3573120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3574121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3575120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3576120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3577120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3578120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3579120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3580120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3581121,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,1,0,890,1
3582120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3583120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3584120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,890,1
3585120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3586120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3587120,WaterLoop,351,0.41,0.35,22.0,31.0,1.824,0,0,891,1
3588121,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,1,0,890,1
3589120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3590120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3591120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3592120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3593120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3594120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3595122,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,1,0,890,1
3596120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3597120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3598120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3599120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3600120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3601120,WaterLoop,352,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3602121,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,1,0,891,1
3603120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3604120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3605120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3606120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3607120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3608120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3609121,WaterLoop,352,0.41,0.35,22.0,33.0,1.771,1,0,890,1
3610120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3611120,WaterLoop,352,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3612120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3613120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3614120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3615120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3616122,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,1,0,890,1
3617120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3618120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3619120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3620120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3621120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3622120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3623121,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,1,0,891,1
3624120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3625120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3626120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3627120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3628120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3629120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3630121,WaterLoop,352,0.41,0.35,22.0,33.0,1.771,1,0,890,1
3631120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3632120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3633120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3634120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3635120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3636120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3637121,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,1,0,890,1
3638120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3639120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3640120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3641120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3642120,WaterLoop,352,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3643120,WaterLoop,352,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3644121,WaterLoop,352,0.41,0.35,22.0,33.0,1.771,1,0,890,1
3645120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3646120,WaterLoop,352,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3647120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3648120,WaterLoop,352,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3649120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3650120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3651122,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,1,0,890,1
3652120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3653120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3654120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3655120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3656120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3657120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3658122,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,1,0,890,1
3659120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3660120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3661120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3662120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3663120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3664120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3665122,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,1,0,890,1
3666120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3667120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3668120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3669120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3670120,WaterLoop,352,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3671120,WaterLoop,352,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3672122,WaterLoop,352,0.41,0.35,22.0,32.0,1.798,1,0,891,1
3673120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3674120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3675120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3676120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3677120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,890,1
3678120,WaterLoop,351,0.41,0.35,22.0,32.0,1.798,0,0,891,1
3679121,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,1,0,891,1
3680120,WaterLoop,352,0.41,0.35,22.0,33.0,1.771,0,0,890,1
3681120,WaterLoop,352,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3682120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3683120,WaterLoop,351,0.41,0.35,22.0,33.0,1.771,0,0,891,1
3684120,WaterLoop,352,0.41,0.35,22.0,33.0,1.771,0,0,890,1
